app_num,year,class
13640459,2012,No
13559530,2012,Yes
13506780,2012,No
13433760,2012,Yes
13715227,2012,No
13389729,2012,No
13417240,2012,Yes
13499045,2012,No
13508376,2012,No
13641152,2012,No
13463044,2012,No
13502933,2012,Yes
13365374,2012,Yes
13691870,2012,No
13345045,2012,No
13372202,2012,Yes
13684272,2012,Yes
13343583,2012,Yes
13501337,2012,No
13606885,2012,No
13596130,2012,Yes
13612105,2012,Yes
13590899,2012,No
13718312,2012,Yes
13654767,2012,No
13574815,2012,Yes
13378194,2012,No
13602431,2012,No
13703591,2012,No
13731889,2012,Yes
13646205,2012,Yes
13673077,2012,No
13602075,2012,No
13445001,2012,Yes
13679795,2012,Yes
13539986,2012,No
13645485,2012,No
13701667,2012,Yes
13630205,2012,No
13599281,2012,No
13398705,2012,No
13451838,2012,No
13598995,2012,Yes
13434077,2012,No
13454800,2012,Yes
13529394,2012,No
13627397,2012,No
13668268,2012,No
13409662,2012,Yes
13501213,2012,Yes
13537307,2012,No
13555374,2012,No
13636692,2012,No
13433228,2012,No
13534356,2012,Yes
13619650,2012,No
13547708,2012,Yes
13262115,2012,No
13621991,2012,No
13518877,2012,No
13434076,2012,Yes
13676273,2012,No
13449287,2012,No
13416185,2012,No
13561941,2012,No
13565640,2012,No
13541877,2012,No
13431868,2012,Yes
13384513,2012,No
13609276,2012,Yes
13387430,2012,No
13696852,2012,No
13372854,2012,Yes
13355523,2012,No
13565070,2012,No
13343660,2012,No
13353266,2012,Yes
13595978,2012,Yes
13348274,2012,Yes
13372455,2012,No
13348572,2012,No
13561026,2012,No
13449996,2012,Yes
13470052,2012,No
13698543,2012,No
13414137,2012,Yes
13598643,2012,No
13468994,2012,Yes
13403265,2012,No
13382881,2012,Yes
13660968,2012,No
13547652,2012,No
13384699,2012,Yes
13398465,2012,No
13687460,2012,Yes
13442684,2012,No
13663973,2012,No
13519220,2012,Yes
13484851,2012,No
13349377,2012,Yes
13653326,2012,No
13515098,2012,No
13572409,2012,Yes
13406208,2012,Yes
13692554,2012,No
13685648,2012,No
13711707,2012,No
13568037,2012,Yes
13391982,2012,Yes
13382986,2012,Yes
13576790,2012,Yes
13408113,2012,Yes
13602079,2012,Yes
13631136,2012,No
13345110,2012,Yes
13576862,2012,No
13640624,2012,No
13366110,2012,No
13531089,2012,No
13577989,2012,No
13386176,2012,No
13725450,2012,Yes
13485207,2012,Yes
13680578,2012,No
13636299,2012,Yes
13403885,2012,Yes
13624508,2012,No
13702722,2012,No
13593369,2012,Yes
13500977,2012,No
13420677,2012,No
13428541,2012,Yes
13415580,2012,No
13359855,2012,Yes
13387673,2012,No
13710481,2012,Yes
13347364,2012,No
13425072,2012,No
13364936,2012,No
13500973,2012,Yes
13375891,2012,No
13709313,2012,No
13397489,2012,No
13673622,2012,Yes
13640531,2012,Yes
13807748,2012,No
13583618,2012,No
13402034,2012,No
13666337,2012,No
13261468,2012,No
13578490,2012,No
13566000,2012,No
13614610,2012,No
13493010,2012,No
13383767,2012,No
13561126,2012,Yes
13623287,2012,Yes
13519205,2012,No
13362774,2012,Yes
13534740,2012,Yes
13626124,2012,Yes
13354757,2012,Yes
13505217,2012,No
13582259,2012,Yes
13728140,2012,No
13623160,2012,No
13383632,2012,Yes
13261148,2012,No
13416187,2012,No
13365571,2012,No
13701096,2012,No
13384330,2012,Yes
13609935,2012,Yes
13588607,2012,No
13352105,2012,Yes
13491022,2012,No
13557665,2012,No
13694075,2012,Yes
13387965,2012,No
13659076,2012,Yes
13632378,2012,No
13645755,2012,No
13575532,2012,Yes
13479361,2012,No
13685963,2012,No
13608249,2012,No
13453475,2012,No
13413923,2012,No
13625340,2012,No
13561137,2012,No
13392018,2012,No
13730403,2012,No
13510942,2012,Yes
13658896,2012,Yes
13400529,2012,Yes
13523484,2012,No
13360627,2012,Yes
13469360,2012,No
13639854,2012,Yes
13656184,2012,Yes
13519802,2012,Yes
13501527,2012,Yes
13475856,2012,No
13263618,2012,No
13609893,2012,Yes
13397233,2012,No
13472879,2012,No
13616800,2012,No
13524363,2012,No
13535160,2012,No
13403923,2012,No
13386757,2012,No
13634623,2012,Yes
13387797,2012,No
13617125,2012,Yes
13690591,2012,Yes
13610155,2012,Yes
13580585,2012,No
13466174,2012,No
13485975,2012,No
13545420,2012,Yes
13713706,2012,No
13422231,2012,No
13384638,2012,Yes
13386461,2012,No
13406454,2012,Yes
13477395,2012,No
13639052,2012,No
13431989,2012,No
13513487,2012,Yes
13365287,2012,No
13322385,2012,Yes
13600254,2012,Yes
13571537,2012,Yes
13682378,2012,No
13529505,2012,Yes
13448661,2012,Yes
13428077,2012,No
13585242,2012,Yes
13370806,2012,No
13633071,2012,No
13394619,2012,No
13430627,2012,No
13433383,2012,No
13546289,2012,No
13393405,2012,No
13585186,2012,Yes
13585735,2012,No
13421743,2012,No
13382283,2012,Yes
13617984,2012,Yes
13495889,2012,Yes
13599122,2012,No
13666033,2012,No
13668350,2012,No
13392226,2012,No
13609892,2012,Yes
13497205,2012,No
13393597,2012,No
13541445,2012,No
13484511,2012,Yes
13396425,2012,Yes
13460435,2012,No
13427433,2012,No
13450799,2012,No
13658969,2012,No
13420689,2012,Yes
13678645,2012,Yes
13711790,2012,Yes
13370997,2012,No
13392820,2012,No
13353690,2012,No
13540399,2012,Yes
13655884,2012,No
13705954,2012,Yes
13699395,2012,No
13521998,2012,Yes
13587037,2012,No
13446015,2012,Yes
13480196,2012,No
13579163,2012,No
13554998,2012,No
13478603,2012,Yes
13664019,2012,No
13639250,2012,No
13705869,2012,No
13502417,2012,Yes
13462522,2012,No
13468210,2012,No
13464008,2012,No
13521474,2012,No
13710485,2012,No
13544720,2012,No
13675486,2012,No
13547136,2012,No
13434999,2012,Yes
13549448,2012,No
13345401,2012,No
13388892,2012,No
13525474,2012,Yes
13355272,2012,No
13436529,2012,Yes
13549235,2012,No
13683747,2012,Yes
13602768,2012,No
13433215,2012,Yes
13537191,2012,No
13552622,2012,No
13526136,2012,No
13607240,2012,Yes
13723398,2012,No
13638410,2012,No
13424584,2012,Yes
13318525,2012,No
13556680,2012,No
13353671,2012,No
13397522,2012,No
13632140,2012,Yes
13584000,2012,Yes
13629684,2012,No
13142285,2012,No
13436757,2012,No
13522513,2012,Yes
13431015,2012,No
13629390,2012,No
13522841,2012,No
13607453,2012,Yes
13429745,2012,Yes
13427517,2012,No
13465696,2012,No
13456646,2012,No
13445111,2012,No
13538455,2012,Yes
13598017,2012,Yes
13401103,2012,No
13725378,2012,No
13455329,2012,No
13669854,2012,Yes
13692833,2012,No
13591945,2012,No
13586412,2012,No
13725981,2012,No
13565611,2012,Yes
13616993,2012,Yes
13370349,2012,No
13412927,2012,No
13585909,2012,No
13661298,2012,Yes
13579052,2012,No
13473701,2012,Yes
13674273,2012,No
13593191,2012,No
13416855,2012,No
13464888,2012,Yes
13401419,2012,Yes
13638264,2012,Yes
13371935,2012,Yes
13580229,2012,Yes
13574824,2012,No
13489639,2012,No
13349411,2012,No
13691039,2012,No
13421507,2012,Yes
13658703,2012,No
13564232,2012,No
13503735,2012,Yes
13465553,2012,Yes
13541831,2012,No
13358566,2012,No
13361979,2012,Yes
13628279,2012,Yes
13528837,2012,Yes
13543886,2012,Yes
13703944,2012,No
13411913,2012,Yes
13450389,2012,Yes
13385383,2012,No
13497397,2012,No
13417534,2012,Yes
13497253,2012,No
13652625,2012,No
13500930,2012,No
13377040,2012,No
13144077,2012,No
13715424,2012,Yes
13342956,2012,Yes
13531612,2012,No
13460534,2012,No
13652737,2012,Yes
13525564,2012,No
13605724,2012,No
13551000,2012,Yes
13662568,2012,Yes
13658462,2012,Yes
13554014,2012,No
13526833,2012,No
13497504,2012,Yes
13600866,2012,No
13261403,2012,No
13497490,2012,No
13653028,2012,No
13698610,2012,Yes
13614881,2012,No
13462164,2012,No
13636695,2012,No
13468267,2012,No
13598192,2012,No
13596975,2012,Yes
13576064,2012,Yes
13449178,2012,No
13571932,2012,No
13599871,2012,No
13449712,2012,Yes
13563095,2012,No
13421908,2012,No
13534164,2012,No
13693162,2012,Yes
13685960,2012,Yes
13611727,2012,Yes
13593298,2012,Yes
13500464,2012,Yes
13420112,2012,No
13533756,2012,No
13603041,2012,Yes
13550203,2012,Yes
13382546,2012,No
13498283,2012,Yes
13439710,2012,Yes
13443972,2012,No
13551316,2012,No
13543813,2012,No
13495052,2012,No
13394086,2012,No
13580217,2012,No
13444955,2012,Yes
13466343,2012,Yes
13621999,2012,No
13393853,2012,No
13390067,2012,No
13510291,2012,No
13563462,2012,Yes
13501370,2012,No
13667344,2012,Yes
13590031,2012,No
13379295,2012,No
13426787,2012,No
13473274,2012,No
13669317,2012,Yes
13510236,2012,No
13677665,2012,Yes
13582593,2012,Yes
13411052,2012,Yes
13541068,2012,No
13550407,2012,No
13481860,2012,No
13714872,2012,Yes
13532016,2012,Yes
13422020,2012,No
13576527,2012,No
13420554,2012,No
13377267,2012,No
13456310,2012,Yes
13347949,2012,Yes
13383873,2012,No
13721706,2012,No
13575451,2012,Yes
13570689,2012,No
13626874,2012,No
13344409,2012,Yes
13609883,2012,Yes
13412978,2012,No
13581328,2012,Yes
13548172,2012,Yes
13523318,2012,No
13526189,2012,No
13521074,2012,Yes
13398905,2012,Yes
13479372,2012,No
13585750,2012,No
13546707,2012,Yes
13546812,2012,No
13685066,2012,No
13569061,2012,No
13484642,2012,Yes
13475857,2012,No
13600583,2012,No
13426577,2012,Yes
13537419,2012,Yes
13638988,2012,No
13539747,2012,Yes
13387834,2012,No
13656924,2012,No
13728241,2012,No
13454019,2012,No
13604957,2012,Yes
13581779,2012,No
13650098,2012,Yes
13589927,2012,No
13345692,2012,Yes
13435098,2012,No
13414542,2012,Yes
13583825,2012,Yes
13671195,2012,Yes
13542762,2012,No
13527047,2012,Yes
13581526,2012,No
13474753,2012,Yes
13673315,2012,No
13345724,2012,No
13457426,2012,No
13438396,2012,No
13558573,2012,Yes
13550734,2012,Yes
13586909,2012,No
13690432,2012,No
13436406,2012,No
13345537,2012,No
13387492,2012,Yes
13470474,2012,No
13362055,2012,No
13722705,2012,Yes
13680621,2012,No
13685658,2012,Yes
13604568,2012,Yes
13408234,2012,Yes
13724497,2012,Yes
13353860,2012,Yes
13409390,2012,No
13424157,2012,Yes
13499725,2012,Yes
13611768,2012,No
13423552,2012,Yes
13644426,2012,No
13504870,2012,No
13643372,2012,Yes
13422422,2012,No
13604319,2012,No
13537946,2012,Yes
13346499,2012,No
13624573,2012,No
13595972,2012,No
13497020,2012,No
13505411,2012,Yes
13676276,2012,No
13349749,2012,No
13368962,2012,Yes
13345756,2012,Yes
13596542,2012,No
13480579,2012,Yes
13550339,2012,No
13631220,2012,No
13655633,2012,No
13477033,2012,Yes
13455340,2012,Yes
13692095,2012,Yes
13343516,2012,Yes
13441758,2012,Yes
13497561,2012,No
13619327,2012,No
13427513,2012,No
13397338,2012,No
13667068,2012,No
13618513,2012,Yes
13441847,2012,No
13582586,2012,Yes
13367818,2012,No
13541845,2012,No
13655522,2012,Yes
13709021,2012,No
13434584,2012,No
13348236,2012,No
13730014,2012,No
13628332,2012,No
13449272,2012,No
13667064,2012,No
13515523,2012,Yes
13359295,2012,No
13599044,2012,No
13427570,2012,No
13678860,2012,No
13409839,2012,Yes
13634043,2012,No
13381271,2012,No
13485713,2012,No
13630742,2012,No
13352969,2012,Yes
13546103,2012,No
13616481,2012,No
13569939,2012,Yes
13500517,2012,No
13579970,2012,Yes
13585604,2012,Yes
13672642,2012,No
13664480,2012,Yes
13588976,2012,No
13460889,2012,Yes
13425060,2012,Yes
13456744,2012,Yes
13591600,2012,No
13498879,2012,No
13522685,2012,No
13497509,2012,Yes
13346591,2012,No
13570038,2012,Yes
13725203,2012,No
13364481,2012,Yes
13433360,2012,No
13631358,2012,No
13725038,2012,Yes
13416663,2012,No
13695884,2012,Yes
13266755,2012,Yes
13673021,2012,No
13510425,2012,Yes
13728973,2012,Yes
13645154,2012,No
13603468,2012,Yes
13713213,2012,No
13728010,2012,Yes
13400751,2012,No
13408183,2012,No
13386532,2012,No
13668334,2012,Yes
13517040,2012,No
13395766,2012,No
13534222,2012,No
13530909,2012,Yes
13604702,2012,No
13561767,2012,Yes
13539462,2012,No
13419810,2012,No
13406647,2012,No
13560447,2012,No
13694596,2012,Yes
13605692,2012,No
13467093,2012,Yes
13399204,2012,No
13637859,2012,No
13669508,2012,No
13441115,2012,Yes
13379751,2012,Yes
13617457,2012,No
13605115,2012,Yes
13693926,2012,No
13387407,2012,No
13587706,2012,No
13506265,2012,Yes
13591605,2012,No
13726662,2012,No
13407986,2012,No
13545893,2012,No
13391361,2012,No
13560512,2012,No
13355411,2012,No
13614013,2012,Yes
13646266,2012,Yes
13498935,2012,No
13513208,2012,Yes
13434820,2012,Yes
13385849,2012,No
13668237,2012,No
13652089,2012,No
13533632,2012,No
13615315,2012,Yes
13575609,2012,Yes
13391625,2012,No
13529586,2012,No
13491461,2012,No
13704339,2012,No
13462008,2012,No
13681685,2012,Yes
13657854,2012,Yes
13479241,2012,No
13380450,2012,Yes
13582578,2012,Yes
13404270,2012,No
13647963,2012,Yes
13686104,2012,Yes
13384644,2012,No
13433972,2012,No
13526728,2012,Yes
13491247,2012,No
13497180,2012,Yes
13582733,2012,No
13609104,2012,No
13535005,2012,Yes
13451622,2012,No
13473677,2012,Yes
13528521,2012,Yes
13561786,2012,No
13616115,2012,No
13692626,2012,Yes
13598945,2012,No
13402390,2012,No
13378619,2012,No
13519051,2012,Yes
13453453,2012,No
13462923,2012,Yes
13556663,2012,No
13601124,2012,Yes
13148546,2012,Yes
13724301,2012,Yes
13408845,2012,Yes
13677561,2012,Yes
13711454,2012,Yes
13575678,2012,Yes
13629611,2012,No
13531096,2012,Yes
13546105,2012,Yes
13643255,2012,No
13513443,2012,Yes
13610449,2012,Yes
13394832,2012,No
13442597,2012,Yes
13454427,2012,No
13581500,2012,No
13525487,2012,No
13671567,2012,Yes
13513687,2012,Yes
13561076,2012,Yes
13549720,2012,Yes
13472112,2012,No
13575869,2012,Yes
13668467,2012,Yes
13507236,2012,No
13571802,2012,No
13642813,2012,No
13709424,2012,Yes
13488343,2012,Yes
13577234,2012,Yes
13489377,2012,Yes
13729166,2012,Yes
13021110,2011,Yes
13128833,2011,No
13376434,2011,Yes
13075635,2011,Yes
13248642,2011,No
13190487,2011,Yes
13224853,2011,Yes
13252438,2011,No
13234074,2011,No
13305970,2011,No
13209298,2011,Yes
13199667,2011,No
13144215,2011,Yes
13200309,2011,Yes
13214230,2011,No
13200702,2011,Yes
13056456,2011,No
12089220,2011,Yes
13234635,2011,No
13149526,2011,No
13230810,2011,No
13227914,2011,No
13113994,2011,Yes
13211518,2011,No
13233180,2011,Yes
13301387,2011,Yes
12995822,2011,No
13268186,2011,No
13172674,2011,No
13326733,2011,No
13331500,2011,Yes
13015684,2011,Yes
13057103,2011,No
13011573,2011,No
13145146,2011,Yes
13028699,2011,Yes
13014263,2011,No
13314032,2011,No
13283779,2011,No
13259601,2011,No
13292691,2011,Yes
13273759,2011,No
13025914,2011,No
13051287,2011,Yes
13026478,2011,No
13094834,2011,No
13089963,2011,No
13089525,2011,No
13195002,2011,Yes
13006136,2011,Yes
13262294,2011,No
13238041,2011,Yes
12992806,2011,No
13026912,2011,Yes
13033071,2011,Yes
13139015,2011,No
13226579,2011,Yes
13315377,2011,Yes
13084227,2011,Yes
13085478,2011,Yes
13048902,2011,Yes
13079520,2011,Yes
13004954,2011,Yes
13089080,2011,No
13137235,2011,No
13078984,2011,Yes
13332629,2011,Yes
12674362,2011,No
13278046,2011,Yes
13244352,2011,Yes
13249412,2011,No
13228673,2011,No
13033484,2011,Yes
13327857,2011,No
13197351,2011,Yes
13239767,2011,No
13271255,2011,No
13277323,2011,Yes
13157235,2011,No
13263852,2011,Yes
13226477,2011,Yes
13224599,2011,Yes
13206860,2011,Yes
13096813,2011,No
13061832,2011,Yes
13149443,2011,Yes
13030388,2011,Yes
13282279,2011,No
13273829,2011,No
12996211,2011,Yes
13043061,2011,Yes
13225905,2011,No
13156387,2011,No
13022922,2011,Yes
13136068,2011,No
13230206,2011,No
13082241,2011,No
13203333,2011,Yes
13285082,2011,No
13300335,2011,No
13126708,2011,Yes
13067851,2011,Yes
13280763,2011,No
13297528,2011,No
13175875,2011,No
13280742,2011,No
13198335,2011,No
13036802,2011,No
13041539,2011,No
13010968,2011,No
13233818,2011,Yes
13054122,2011,Yes
13097316,2011,No
12932012,2011,No
13297509,2011,Yes
13116429,2011,No
13101118,2011,No
13300520,2011,Yes
13303256,2011,No
13212186,2011,No
13097253,2011,Yes
13091379,2011,No
13318755,2011,No
13173031,2011,No
12988174,2011,Yes
13012693,2011,Yes
13130230,2011,No
13065187,2011,No
13379428,2011,No
13284985,2011,No
13125262,2011,No
12932725,2011,No
13304803,2011,Yes
13152927,2011,No
13149425,2011,Yes
13279119,2011,Yes
13134494,2011,No
12991774,2011,No
13180069,2011,No
13181873,2011,No
13301669,2011,Yes
13241328,2011,Yes
13068190,2011,Yes
13341574,2011,No
13178094,2011,Yes
13102884,2011,No
13252156,2011,No
13307501,2011,No
13121044,2011,Yes
13013161,2011,No
13008368,2011,Yes
13100723,2011,No
13123237,2011,No
13185326,2011,Yes
13083849,2011,Yes
13138712,2011,Yes
13203560,2011,Yes
13293936,2011,No
13329081,2011,No
13050253,2011,No
13123886,2011,Yes
13187447,2011,Yes
13332649,2011,Yes
13020666,2011,Yes
13077701,2011,No
13103055,2011,No
13236658,2011,No
13180654,2011,No
13232033,2011,No
12930324,2011,No
13179463,2011,Yes
13239876,2011,Yes
13187648,2011,Yes
13323716,2011,No
13090276,2011,Yes
13251496,2011,No
13142809,2011,No
13282031,2011,No
13330496,2011,No
13003288,2011,No
12672755,2011,No
13010334,2011,No
13015566,2011,Yes
13208727,2011,Yes
13144055,2011,No
13250522,2011,Yes
13143928,2011,Yes
13183427,2011,No
13125507,2011,Yes
13151940,2011,No
13379973,2011,No
13194589,2011,No
13278283,2011,Yes
13065697,2011,Yes
13172663,2011,No
13191810,2011,No
13192090,2011,No
13105745,2011,No
13222101,2011,Yes
13112769,2011,Yes
13161295,2011,Yes
13266521,2011,No
13321611,2011,Yes
13179998,2011,Yes
13084964,2011,Yes
13201644,2011,No
13285051,2011,No
13303798,2011,No
13214243,2011,Yes
13085401,2011,No
13221098,2011,No
13031394,2011,No
13212938,2011,No
13278678,2011,Yes
13012312,2011,No
13080091,2011,Yes
13307654,2011,No
13040351,2011,Yes
13059562,2011,No
13134348,2011,No
13186409,2011,No
13117963,2011,Yes
13031650,2011,No
13105761,2011,No
13101744,2011,Yes
12673999,2011,No
13247054,2011,Yes
13241372,2011,No
13095224,2011,Yes
13300228,2011,Yes
13202500,2011,No
13241973,2011,Yes
13220688,2011,Yes
13285033,2011,Yes
13072203,2011,No
13070857,2011,No
13209310,2011,No
13114897,2011,No
13229392,2011,No
13317844,2011,Yes
13151817,2011,No
13218855,2011,No
13249307,2011,No
13257995,2011,No
13139645,2011,No
13376336,2011,Yes
13106318,2011,Yes
13282983,2011,Yes
13010050,2011,Yes
13234349,2011,No
13138593,2011,No
13148958,2011,Yes
13076982,2011,Yes
13067400,2011,No
13278582,2011,No
13265333,2011,No
13248294,2011,No
13268243,2011,Yes
13060632,2011,No
13210666,2011,No
13253056,2011,No
13216253,2011,No
13151052,2011,Yes
13080696,2011,Yes
13243804,2011,Yes
13035933,2011,Yes
13315538,2011,Yes
13028171,2011,No
13093827,2011,No
13077310,2011,No
13007231,2011,No
13271764,2011,Yes
13298534,2011,Yes
13240827,2011,No
13326801,2011,Yes
13158887,2011,No
13121744,2011,No
13220155,2011,Yes
13333974,2011,Yes
13320209,2011,No
13152926,2011,No
13004969,2011,No
13048586,2011,No
13096118,2011,Yes
13195125,2011,No
13317557,2011,No
13274660,2011,Yes
13223163,2011,No
13002401,2011,No
13073914,2011,No
13200213,2011,No
12989647,2011,Yes
13069135,2011,Yes
13020950,2011,Yes
13189915,2011,No
13097656,2011,Yes
13183855,2011,No
13317755,2011,No
13216341,2011,No
13298142,2011,Yes
13268286,2011,No
13199577,2011,Yes
13305297,2011,Yes
13290777,2011,No
13080132,2011,Yes
13220282,2011,No
13051208,2011,Yes
13035198,2011,No
13067907,2011,No
13263600,2011,No
13115955,2011,No
13165725,2011,No
12985671,2011,Yes
12977834,2011,No
13236896,2011,No
13295011,2011,Yes
13079368,2011,Yes
13330551,2011,Yes
13053048,2011,No
13024433,2011,Yes
13171495,2011,No
13286408,2011,No
13201375,2011,Yes
13205130,2011,No
13004745,2011,No
13116442,2011,Yes
13016054,2011,Yes
13211431,2011,No
13067338,2011,Yes
13323171,2011,No
13211215,2011,No
13020260,2011,Yes
13139766,2011,Yes
13006197,2011,Yes
13072313,2011,No
13316190,2011,Yes
13078784,2011,Yes
13295786,2011,No
12984349,2011,No
13069038,2011,No
12987098,2011,No
13234248,2011,Yes
13341209,2011,No
13128737,2011,No
13282934,2011,No
13323903,2011,No
13245997,2011,Yes
13183403,2011,Yes
13194559,2011,Yes
13152679,2011,No
13099140,2011,Yes
13276167,2011,No
13332669,2011,No
13183012,2011,Yes
13039905,2011,No
13034992,2011,No
13253980,2011,No
13208707,2011,No
13267577,2011,No
13254319,2011,No
13293373,2011,No
13319694,2011,No
13225395,2011,Yes
13289143,2011,No
13044381,2011,No
13013609,2011,Yes
13169621,2011,No
13018949,2011,Yes
13110163,2011,Yes
13334640,2011,Yes
13166208,2011,No
13181384,2011,Yes
13113351,2011,No
13059220,2011,No
13231720,2011,Yes
13033525,2011,Yes
13255056,2011,Yes
13178229,2011,No
13324158,2011,No
13320766,2011,Yes
13295365,2011,Yes
13270988,2011,No
13006105,2011,No
13051813,2011,No
13170727,2011,Yes
13183116,2011,Yes
13089504,2011,Yes
13334722,2011,No
13156694,2011,No
13223732,2011,Yes
13183274,2011,No
13317579,2011,Yes
13028708,2011,No
13140986,2011,No
13055834,2011,No
13156227,2011,No
13116672,2011,Yes
12937613,2011,No
13272534,2011,Yes
13079612,2011,Yes
13148592,2011,No
12529766,2011,No
13272563,2011,Yes
13008309,2011,No
13215080,2011,Yes
13331246,2011,No
13112285,2011,Yes
13323531,2011,No
13135104,2011,No
13274974,2011,Yes
12983954,2011,No
13235670,2011,No
13238836,2011,Yes
13164803,2011,No
13076849,2011,Yes
13256465,2011,Yes
13252578,2011,Yes
13339863,2011,Yes
13096839,2011,Yes
13207443,2011,Yes
13325192,2011,No
13162128,2011,Yes
13131690,2011,No
13306755,2011,Yes
12526524,2011,Yes
13185686,2011,No
13278723,2011,Yes
12935700,2011,Yes
13314654,2011,No
13139109,2011,No
13210979,2011,No
13329049,2011,Yes
13168918,2011,No
13192092,2011,No
13087539,2011,Yes
13243258,2011,No
13161753,2011,No
13090121,2011,No
13015379,2011,Yes
12983541,2011,No
13223970,2011,Yes
12998058,2011,No
13282347,2011,Yes
13227215,2011,No
13052280,2011,Yes
13231472,2011,No
13204423,2011,Yes
13125009,2011,No
13184769,2011,Yes
13006839,2011,No
13042037,2011,No
13098456,2011,Yes
13269455,2011,No
13333839,2011,No
13011964,2011,No
13289438,2011,Yes
13135373,2011,No
13026712,2011,Yes
13260996,2011,Yes
13015339,2011,No
13025078,2011,Yes
13111929,2011,No
13097460,2011,Yes
13077208,2011,Yes
13009638,2011,Yes
13215164,2011,No
13019770,2011,No
13142579,2011,Yes
13238821,2011,No
13197788,2011,Yes
13238924,2011,No
13257028,2011,No
13255106,2011,Yes
13244251,2011,No
13305638,2011,No
12932725,2011,Yes
13048984,2011,No
13294622,2011,No
13219954,2011,No
13179947,2011,No
13209336,2011,No
13254380,2011,No
13061715,2011,No
13232705,2011,Yes
13269131,2011,No
13259277,2011,Yes
13213977,2011,No
13036369,2011,Yes
13123843,2011,Yes
13325151,2011,No
13373222,2011,No
13054285,2011,No
13198003,2011,No
13341771,2011,No
12995213,2011,No
13124999,2011,No
13087040,2011,No
13221114,2011,No
13106254,2011,Yes
13334620,2011,Yes
13307933,2011,No
13280559,2011,No
13012299,2011,Yes
13159383,2011,Yes
13189060,2011,Yes
13038728,2011,Yes
13136091,2011,No
13086895,2011,Yes
13089076,2011,Yes
13202296,2011,No
13211519,2011,Yes
13018964,2011,No
13262963,2011,No
13101332,2011,No
13244074,2011,Yes
13033823,2011,Yes
13071832,2011,Yes
13142755,2011,No
13021641,2011,No
13277795,2011,No
13249548,2011,Yes
13105644,2011,No
13311090,2011,No
13138133,2011,No
13140782,2011,Yes
13306666,2011,No
13134482,2011,Yes
13201857,2011,Yes
13079296,2011,No
13160178,2011,No
12993788,2011,No
13251690,2011,Yes
13313318,2011,No
13072475,2011,Yes
13342022,2011,No
13060926,2011,No
13078749,2011,Yes
13076823,2011,Yes
13080307,2011,No
13274071,2011,Yes
13127982,2011,No
13051103,2011,No
13051191,2011,No
13012112,2011,Yes
13224987,2011,Yes
13028115,2011,No
13301580,2011,Yes
13106923,2011,No
13151138,2011,No
13046054,2011,No
13083587,2011,No
13269715,2011,Yes
13229536,2011,No
13172765,2011,Yes
13317268,2011,No
13317103,2011,No
13103988,2011,No
13060861,2011,Yes
13117701,2011,No
13066130,2011,No
13051329,2011,Yes
13226458,2011,No
13227197,2011,No
13027402,2011,Yes
13090201,2011,Yes
13080518,2011,Yes
13050494,2011,No
13077029,2011,Yes
13330562,2011,No
13071812,2011,No
13105984,2011,Yes
13016652,2011,No
13212713,2011,Yes
13375026,2011,No
13171422,2011,Yes
13309555,2011,Yes
13270891,2011,Yes
13380930,2011,Yes
13174860,2011,Yes
13200246,2011,Yes
13139080,2011,No
13329661,2011,Yes
13189779,2011,No
13217614,2011,No
13310220,2011,No
13292681,2011,No
12985185,2011,No
13160728,2011,No
12999372,2011,Yes
13025157,2011,No
13039618,2011,No
13176900,2011,Yes
13069382,2011,No
13206145,2011,Yes
13227652,2011,Yes
13227711,2011,Yes
13373529,2011,Yes
13229606,2011,Yes
13275641,2011,Yes
13331645,2011,Yes
13124637,2011,No
13157231,2011,No
13225041,2011,No
13280734,2011,Yes
13005160,2011,No
12930657,2011,No
13269447,2011,No
13006285,2011,No
13265097,2011,Yes
13234418,2011,No
13051834,2011,Yes
13166297,2011,Yes
13233593,2011,Yes
13379031,2011,Yes
13120256,2011,No
13170914,2011,No
13115570,2011,No
12932968,2011,No
13067010,2011,Yes
13126069,2011,No
13301418,2011,Yes
12935858,2011,No
13290539,2011,No
13142281,2011,Yes
12737459,2011,Yes
13268035,2011,Yes
13275545,2011,Yes
13270329,2011,Yes
13004433,2011,No
13258518,2011,No
13116705,2011,No
13048337,2011,Yes
13331333,2011,No
13040477,2011,Yes
13241052,2011,No
13013589,2011,No
13186377,2011,Yes
13062062,2011,No
13038162,2011,Yes
13120563,2011,Yes
13016815,2011,No
13291988,2011,No
13009542,2011,Yes
13287744,2011,Yes
13094438,2011,No
13295705,2011,No
13089796,2011,No
13023722,2011,No
13199239,2011,Yes
13110717,2011,No
13326432,2011,No
12931287,2011,Yes
13093037,2011,Yes
13241664,2011,Yes
13255103,2011,Yes
13076671,2011,No
13153472,2011,Yes
13022315,2011,Yes
13154422,2011,No
13301984,2011,Yes
13064305,2011,No
13290635,2011,Yes
12737800,2011,No
13133363,2011,No
13204782,2011,No
13377447,2011,No
12812947,2011,No
13218239,2011,Yes
13194861,2011,Yes
13081852,2011,Yes
13191554,2011,No
13160757,2011,Yes
13115015,2011,No
13315489,2011,Yes
13326782,2011,No
13214149,2011,No
13065013,2011,No
13315226,2011,No
13334662,2011,No
13275480,2011,No
13247559,2011,Yes
13087893,2011,No
13102956,2011,No
13142117,2011,No
13088377,2011,No
12986734,2011,No
13184642,2011,No
13211354,2011,No
13068635,2011,No
13007151,2011,No
13178702,2011,No
